RowNum,ID,county,Year,Variable,pop,lpop,state,area,nT,nTd,density,Ldensity,Year2,elev,elevS,elevK,elevCV
2119,49,17071,1976,pop1976,8500,3.929418926,IL,1.09E-07,0,0,77722133268,36.17760645,1976,194.0087385,24.67004094,1.719052874,0.127159432
2120,49,17071,1977,pop1977,8700,3.939519253,IL,1.09E-07,1,1,79550889345,36.21115901,1977,194.0087385,24.67004094,1.719052874,0.127159432
2121,49,17071,1978,pop1978,8900,3.949390007,IL,1.09E-07,0,0,81379645422,36.24394894,1978,194.0087385,24.67004094,1.719052874,0.127159432
2122,49,17071,1979,pop1979,9100,3.959041392,IL,1.09E-07,0,0,83208401499,36.27601015,1979,194.0087385,24.67004094,1.719052874,0.127159432
2123,49,17071,1980,pop1980,9114,3.959709024,IL,1.09E-07,1,1,83336414424,36.27822798,1980,194.0087385,24.67004094,1.719052874,0.127159432
2124,49,17071,1981,pop1981,9144,3.961136217,IL,1.09E-07,0,0,83610727836,36.28296901,1981,194.0087385,24.67004094,1.719052874,0.127159432
2125,49,17071,1982,pop1982,8976,3.953082844,IL,1.09E-07,0,0,82074572731,36.25621628,1982,194.0087385,24.67004094,1.719052874,0.127159432
2126,49,17071,1983,pop1983,8961,3.952356477,IL,1.09E-07,0,0,81937416026,36.25380335,1983,194.0087385,24.67004094,1.719052874,0.127159432
2127,49,17071,1984,pop1984,8799,3.944433318,IL,1.09E-07,0,0,80456123603,36.22748318,1984,194.0087385,24.67004094,1.719052874,0.127159432
2128,49,17071,1985,pop1985,8653,3.937166704,IL,1.09E-07,0,0,79121131667,36.20334401,1985,194.0087385,24.67004094,1.719052874,0.127159432
2129,49,17071,1986,pop1986,8418,3.925208921,IL,1.09E-07,0,0,76972343277,36.16362112,1986,194.0087385,24.67004094,1.719052874,0.127159432
2130,49,17071,1987,pop1987,8340,3.921166051,IL,1.09E-07,0,0,76259128407,36.15019099,1987,194.0087385,24.67004094,1.719052874,0.127159432
2131,49,17071,1988,pop1988,8316,3.919914481,IL,1.09E-07,0,0,76039677678,36.14603337,1988,194.0087385,24.67004094,1.719052874,0.127159432
2132,49,17071,1989,pop1989,8255,3.916717078,IL,1.09E-07,0,0,75481907074,36.13541182,1989,194.0087385,24.67004094,1.719052874,0.127159432
2134,49,17071,1990,pop1990,8067,3.906712057,IL,1.09E-07,0,0,73762876362,36.10217586,1990,194.0087385,24.67004094,1.719052874,0.127159432
2135,49,17071,1991,pop1991,8134,3.910304168,IL,1.09E-07,0,0,74375509648,36.1141086,1991,194.0087385,24.67004094,1.719052874,0.127159432
2136,49,17071,1992,pop1992,8277,3.917872955,IL,1.09E-07,0,0,75683070243,36.13925156,1992,194.0087385,24.67004094,1.719052874,0.127159432
2137,49,17071,1993,pop1993,8333,3.920801382,IL,1.09E-07,1,1,76195121944,36.14897959,1993,194.0087385,24.67004094,1.719052874,0.127159432
2138,49,17071,1994,pop1994,8268,3.917400468,IL,1.09E-07,0,0,75600776219,36.137682,1994,194.0087385,24.67004094,1.719052874,0.127159432
2139,49,17071,1995,pop1995,8459,3.927319025,IL,1.09E-07,1,1,77347238273,36.17063073,1995,194.0087385,24.67004094,1.719052874,0.127159432
2140,49,17071,1996,pop1996,8502,3.929521101,IL,1.09E-07,0,0,77740420829,36.17794587,1996,194.0087385,24.67004094,1.719052874,0.127159432
2141,49,17071,1997,pop1997,8636,3.936312634,IL,1.09E-07,0,0,78965687401,36.20050685,1997,194.0087385,24.67004094,1.719052874,0.127159432
2142,49,17071,1998,pop1998,8621,3.935557645,IL,1.09E-07,0,0,78828530695,36.19799883,1998,194.0087385,24.67004094,1.719052874,0.127159432
2143,49,17071,1999,pop1999,8593,3.934144812,IL,1.09E-07,0,0,78572504844,36.1933055,1999,194.0087385,24.67004094,1.719052874,0.127159432
2144,49,17071,2000,pop2000,8209,3.914290256,IL,1.09E-07,0,0,75061293176,36.12735009,2000,194.0087385,24.67004094,1.719052874,0.127159432
2145,49,17071,2001,pop2001,8181,3.912806393,IL,1.09E-07,0,0,74805267326,36.12242081,2001,194.0087385,24.67004094,1.719052874,0.127159432
2146,49,17071,2002,pop2002,8103,3.908645839,IL,1.09E-07,0,0,74092052456,36.10859975,2002,194.0087385,24.67004094,1.719052874,0.127159432
2147,49,17071,2003,pop2003,7944,3.900039235,IL,1.09E-07,0,0,72638191375,36.08000923,2003,194.0087385,24.67004094,1.719052874,0.127159432
2148,49,17071,2004,pop2004,7915,3.898450919,IL,1.09E-07,0,0,72373021743,36.07473296,2004,194.0087385,24.67004094,1.719052874,0.127159432
2149,49,17071,2005,pop2005,7780,3.890979597,IL,1.09E-07,0,0,71138611391,36.04991376,2005,194.0087385,24.67004094,1.719052874,0.127159432
2150,49,17071,2006,pop2006,7602,3.880927865,IL,1.09E-07,0,0,69511018483,36.01652263,2006,194.0087385,24.67004094,1.719052874,0.127159432
2151,49,17071,2008,pop2008,7463,3.872913442,IL,1.09E-07,0,0,68240033010,35.98989929,2008,194.0087385,24.67004094,1.719052874,0.127159432
2152,49,17071,2009,pop2009,7354,3.866523626,IL,1.09E-07,0,0,67243360948,35.96867278,2009,194.0087385,24.67004094,1.719052874,0.127159432
2153,49,17071,2010,pop2010,7325,3.864807629,IL,1.09E-07,0,0,66978191317,35.96297237,2010,194.0087385,24.67004094,1.719052874,0.127159432
2154,49,17071,2011,pop2011,7206,3.857694258,IL,1.09E-07,0,0,65890081451,35.93934226,2011,194.0087385,24.67004094,1.719052874,0.127159432
2155,49,17071,2012,pop2012,7043,3.847757688,IL,1.09E-07,0,0,64399645248,35.90633369,2012,194.0087385,24.67004094,1.719052874,0.127159432
2156,49,17071,2013,pop2013,7043,3.847757688,IL,1.09E-07,0,0,64399645248,35.90633369,2013,194.0087385,24.67004094,1.719052874,0.127159432
2157,50,17069,1970,pop1970,4914,3.691435152,IL,4.81E-08,0,0,1.02E+11,36.57104007,1970,143.6137106,25.37712364,3.110497032,0.176704045
2158,50,17069,1971,pop1971,4900,3.69019608,IL,4.81E-08,0,0,1.02E+11,36.56692396,1971,143.6137106,25.37712364,3.110497032,0.176704045
2159,50,17069,1972,pop1972,5000,3.698970004,IL,4.81E-08,0,0,1.04E+11,36.59607031,1972,143.6137106,25.37712364,3.110497032,0.176704045
2160,50,17069,1973,pop1973,5100,3.707570176,IL,4.81E-08,0,0,1.06E+11,36.62463946,1973,143.6137106,25.37712364,3.110497032,0.176704045
2161,50,17069,1974,pop1974,5100,3.707570176,IL,4.81E-08,0,0,1.06E+11,36.62463946,1974,143.6137106,25.37712364,3.110497032,0.176704045
2162,50,17069,1975,pop1975,5200,3.716003344,IL,4.81E-08,0,0,1.08E+11,36.65265384,1975,143.6137106,25.37712364,3.110497032,0.176704045
2163,50,17069,1976,pop1976,5300,3.72427587,IL,4.81E-08,0,0,1.10E+11,36.68013457,1976,143.6137106,25.37712364,3.110497032,0.176704045
2164,50,17069,1977,pop1977,5300,3.72427587,IL,4.81E-08,0,0,1.10E+11,36.68013457,1977,143.6137106,25.37712364,3.110497032,0.176704045
2165,50,17069,1978,pop1978,5400,3.73239376,IL,4.81E-08,0,0,1.12E+11,36.70710162,1978,143.6137106,25.37712364,3.110497032,0.176704045
2166,50,17069,1979,pop1979,5500,3.740362689,IL,4.81E-08,0,0,1.14E+11,36.73357383,1979,143.6137106,25.37712364,3.110497032,0.176704045
2167,50,17069,1980,pop1980,5383,3.73102438,IL,4.81E-08,0,0,1.12E+11,36.70255264,1980,143.6137106,25.37712364,3.110497032,0.176704045
2168,50,17069,1981,pop1981,5506,3.740836207,IL,4.81E-08,0,0,1.14E+11,36.73514682,1981,143.6137106,25.37712364,3.110497032,0.176704045
2169,50,17069,1982,pop1982,5388,3.731427587,IL,4.81E-08,0,0,1.12E+11,36.70389206,1982,143.6137106,25.37712364,3.110497032,0.176704045
2170,50,17069,1983,pop1983,5400,3.73239376,IL,4.81E-08,0,0,1.12E+11,36.70710162,1983,143.6137106,25.37712364,3.110497032,0.176704045
2171,50,17069,1984,pop1984,5469,3.737907923,IL,4.81E-08,0,0,1.14E+11,36.72541927,1984,143.6137106,25.37712364,3.110497032,0.176704045
2172,50,17069,1985,pop1985,5369,3.729893404,IL,4.81E-08,0,0,1.12E+11,36.69879562,1985,143.6137106,25.37712364,3.110497032,0.176704045
2173,50,17069,1986,pop1986,5294,3.723783937,IL,4.81E-08,0,0,1.10E+11,36.67850041,1986,143.6137106,25.37712364,3.110497032,0.176704045
2174,50,17069,1987,pop1987,5356,3.728840568,IL,4.81E-08,0,0,1.11E+11,36.69529817,1987,143.6137106,25.37712364,3.110497032,0.176704045
2175,50,17069,1988,pop1988,5231,3.71858472,IL,4.81E-08,0,0,1.09E+11,36.66122898,1988,143.6137106,25.37712364,3.110497032,0.176704045
2176,50,17069,1989,pop1989,5223,3.717920026,IL,4.81E-08,0,0,1.09E+11,36.65902092,1989,143.6137106,25.37712364,3.110497032,0.176704045
2178,50,17069,1990,pop1990,5188,3.714999967,IL,4.81E-08,1,1,1.08E+11,36.64932069,1990,143.6137106,25.37712364,3.110497032,0.176704045
2179,50,17069,1991,pop1991,5127,3.709863317,IL,4.81E-08,0,0,1.07E+11,36.63225711,1991,143.6137106,25.37712364,3.110497032,0.176704045
2180,50,17069,1992,pop1992,5204,3.716337288,IL,4.81E-08,0,0,1.08E+11,36.65376317,1992,143.6137106,25.37712364,3.110497032,0.176704045
2181,50,17069,1993,pop1993,5248,3.719993826,IL,4.81E-08,0,0,1.09E+11,36.66590993,1993,143.6137106,25.37712364,3.110497032,0.176704045
2182,50,17069,1994,pop1994,5141,3.711047604,IL,4.81E-08,0,0,1.07E+11,36.63619122,1994,143.6137106,25.37712364,3.110497032,0.176704045
2183,50,17069,1995,pop1995,5115,3.708845638,IL,4.81E-08,0,0,1.06E+11,36.62887645,1995,143.6137106,25.37712364,3.110497032,0.176704045
2184,50,17069,1996,pop1996,5024,3.701049631,IL,4.81E-08,0,0,1.04E+11,36.60297868,1996,143.6137106,25.37712364,3.110497032,0.176704045
2185,50,17069,1997,pop1997,4967,3.69609416,IL,4.81E-08,0,0,1.03E+11,36.58651696,1997,143.6137106,25.37712364,3.110497032,0.176704045
2186,50,17069,1998,pop1998,4932,3.693023068,IL,4.81E-08,0,0,1.02E+11,36.57631501,1998,143.6137106,25.37712364,3.110497032,0.176704045
2187,50,17069,1999,pop1999,4907,3.690816058,IL,4.81E-08,0,0,1.02E+11,36.56898348,1999,143.6137106,25.37712364,3.110497032,0.176704045
2188,50,17069,2000,pop2000,4787,3.680063427,IL,4.81E-08,0,0,99450806433,36.53326402,2000,143.6137106,25.37712364,3.110497032,0.176704045
2189,50,17069,2001,pop2001,4762,3.677789391,IL,4.81E-08,0,0,98931426830,36.52570983,2001,143.6137106,25.37712364,3.110497032,0.176704045
2190,50,17069,2002,pop2002,4701,3.672190251,IL,4.81E-08,0,0,97664140598,36.50710989,2002,143.6137106,25.37712364,3.110497032,0.176704045
2191,50,17069,2003,pop2003,4737,3.675503385,IL,4.81E-08,0,0,98412047227,36.51811588,2003,143.6137106,25.37712364,3.110497032,0.176704045
2192,50,17069,2004,pop2004,4673,3.669595781,IL,4.81E-08,0,0,97082435443,36.49849125,2004,143.6137106,25.37712364,3.110497032,0.176704045
2193,50,17069,2005,pop2005,4617,3.664359875,IL,4.81E-08,0,0,95919025131,36.48109794,2005,143.6137106,25.37712364,3.110497032,0.176704045
2194,50,17069,2006,pop2006,4506,3.653791187,IL,4.81E-08,0,0,93612979693,36.44598953,2006,143.6137106,25.37712364,3.110497032,0.176704045
2195,50,17069,2008,pop2008,4408,3.644241586,IL,4.81E-08,0,0,91577011648,36.41426644,2008,143.6137106,25.37712364,3.110497032,0.176704045
2196,50,17069,2009,pop2009,4358,3.639287226,IL,4.81E-08,0,0,90538252441,36.39780841,2009,143.6137106,25.37712364,3.110497032,0.176704045
2197,50,17069,2010,pop2010,4306,3.634074025,IL,4.81E-08,0,0,89457942867,36.38049053,2010,143.6137106,25.37712364,3.110497032,0.176704045
2198,50,17069,2011,pop2011,4283,3.631748074,IL,4.81E-08,0,0,88980113632,36.37276389,2011,143.6137106,25.37712364,3.110497032,0.176704045
2199,50,17069,2012,pop2012,4258,3.629205657,IL,4.81E-08,0,0,88460734028,36.36431816,2012,143.6137106,25.37712364,3.110497032,0.176704045
2200,50,17069,2013,pop2013,4258,3.629205657,IL,4.81E-08,0,0,88460734028,36.36431816,2013,143.6137106,25.37712364,3.110497032,0.176704045
2201,51,17077,1970,pop1970,55008,4.740425855,IL,1.60E-07,2,2,3.44E+11,38.32517138,1970,137.0187514,27.98042629,2.646179832,0.204208738
2202,51,17077,1971,pop1971,56400,4.751279104,IL,1.60E-07,1,1,3.53E+11,38.36122509,1971,137.0187514,27.98042629,2.646179832,0.204208738
2203,51,17077,1972,pop1972,56800,4.754348336,IL,1.60E-07,0,0,3.56E+11,38.37142086,1972,137.0187514,27.98042629,2.646179832,0.204208738
2204,51,17077,1973,pop1973,54900,4.739572344,IL,1.60E-07,0,0,3.44E+11,38.32233608,1973,137.0187514,27.98042629,2.646179832,0.204208738
2205,51,17077,1974,pop1974,54900,4.739572344,IL,1.60E-07,0,0,3.44E+11,38.32233608,1974,137.0187514,27.98042629,2.646179832,0.204208738
2206,51,17077,1975,pop1975,57300,4.758154622,IL,1.60E-07,0,0,3.59E+11,38.38406507,1975,137.0187514,27.98042629,2.646179832,0.204208738
2207,51,17077,1976,pop1976,60300,4.780317312,IL,1.60E-07,0,0,3.78E+11,38.45768793,1976,137.0187514,27.98042629,2.646179832,0.204208738
2208,51,17077,1977,pop1977,61400,4.788168371,IL,1.60E-07,0,0,3.84E+11,38.48376858,1977,137.0187514,27.98042629,2.646179832,0.204208738
2209,51,17077,1978,pop1978,61000,4.785329835,IL,1.60E-07,0,0,3.82E+11,38.47433917,1978,137.0187514,27.98042629,2.646179832,0.204208738
2210,51,17077,1979,pop1979,61200,4.786751422,IL,1.60E-07,0,0,3.83E+11,38.47906158,1979,137.0187514,27.98042629,2.646179832,0.204208738
2211,51,17077,1980,pop1980,61649,4.789926036,IL,1.60E-07,0,0,3.86E+11,38.48960742,1980,137.0187514,27.98042629,2.646179832,0.204208738
2212,51,17077,1981,pop1981,62529,4.796081483,IL,1.60E-07,0,0,3.91E+11,38.51005537,1981,137.0187514,27.98042629,2.646179832,0.204208738
2213,51,17077,1982,pop1982,62399,4.79517763,IL,1.60E-07,0,0,3.91E+11,38.50705284,1982,137.0187514,27.98042629,2.646179832,0.204208738
2214,51,17077,1983,pop1983,62538,4.796143988,IL,1.60E-07,0,0,3.92E+11,38.51026301,1983,137.0187514,27.98042629,2.646179832,0.204208738
2215,51,17077,1984,pop1984,61480,4.788733859,IL,1.60E-07,1,1,3.85E+11,38.48564709,1984,137.0187514,27.98042629,2.646179832,0.204208738
2216,51,17077,1985,pop1985,61440,4.788451207,IL,1.60E-07,0,0,3.85E+11,38.48470814,1985,137.0187514,27.98042629,2.646179832,0.204208738
2217,51,17077,1986,pop1986,61080,4.785899028,IL,1.60E-07,0,0,3.82E+11,38.47622999,1986,137.0187514,27.98042629,2.646179832,0.204208738
2218,51,17077,1987,pop1987,61215,4.786857854,IL,1.60E-07,0,0,3.83E+11,38.47941514,1987,137.0187514,27.98042629,2.646179832,0.204208738
2219,51,17077,1988,pop1988,60890,4.784545974,IL,1.60E-07,1,1,3.81E+11,38.47173524,1988,137.0187514,27.98042629,2.646179832,0.204208738
2220,51,17077,1989,pop1989,60956,4.78501646,IL,1.60E-07,0,0,3.82E+11,38.47329816,1989,137.0187514,27.98042629,2.646179832,0.204208738
2222,51,17077,1990,pop1990,61055,4.785721236,IL,1.60E-07,1,1,3.82E+11,38.47563938,1990,137.0187514,27.98042629,2.646179832,0.204208738
2223,51,17077,1991,pop1991,60706,4.783231618,IL,1.60E-07,0,0,3.80E+11,38.46736904,1991,137.0187514,27.98042629,2.646179832,0.204208738
2224,51,17077,1992,pop1992,61137,4.786304124,IL,1.60E-07,0,0,3.83E+11,38.47757569,1992,137.0187514,27.98042629,2.646179832,0.204208738
2225,51,17077,1993,pop1993,61813,4.791079822,IL,1.60E-07,0,0,3.87E+11,38.49344021,1993,137.0187514,27.98042629,2.646179832,0.204208738
2226,51,17077,1994,pop1994,61518,4.789002208,IL,1.60E-07,0,0,3.85E+11,38.48653853,1994,137.0187514,27.98042629,2.646179832,0.204208738
2227,51,17077,1995,pop1995,61609,4.78964416,IL,1.60E-07,0,0,3.86E+11,38.48867105,1995,137.0187514,27.98042629,2.646179832,0.204208738
2228,51,17077,1996,pop1996,61390,4.788097633,IL,1.60E-07,1,1,3.84E+11,38.4835336,1996,137.0187514,27.98042629,2.646179832,0.204208738
2229,51,17077,1997,pop1997,61121,4.786190451,IL,1.60E-07,0,0,3.83E+11,38.47719808,1997,137.0187514,27.98042629,2.646179832,0.204208738
2230,51,17077,1998,pop1998,60851,4.78426772,IL,1.60E-07,0,0,3.81E+11,38.4708109,1998,137.0187514,27.98042629,2.646179832,0.204208738
2231,51,17077,1999,pop1999,60651,4.782837966,IL,1.60E-07,0,0,3.80E+11,38.46606136,1999,137.0187514,27.98042629,2.646179832,0.204208738
2232,51,17077,2000,pop2000,59612,4.775333693,IL,1.60E-07,0,0,3.73E+11,38.44113271,2000,137.0187514,27.98042629,2.646179832,0.204208738
2233,51,17077,2001,pop2001,59354,4.773449992,IL,1.60E-07,0,0,3.72E+11,38.43487519,2001,137.0187514,27.98042629,2.646179832,0.204208738
2234,51,17077,2002,pop2002,58577,4.767727126,IL,1.60E-07,0,0,3.67E+11,38.41586424,2002,137.0187514,27.98042629,2.646179832,0.204208738
2235,51,17077,2003,pop2003,58750,4.769007871,IL,1.60E-07,0,0,3.68E+11,38.42011878,2003,137.0187514,27.98042629,2.646179832,0.204208738
2236,51,17077,2004,pop2004,58711,4.768719478,IL,1.60E-07,0,0,3.68E+11,38.41916076,2004,137.0187514,27.98042629,2.646179832,0.204208738
2237,51,17077,2005,pop2005,59095,4.771550737,IL,1.60E-07,0,0,3.70E+11,38.428566,2005,137.0187514,27.98042629,2.646179832,0.204208738
2238,51,17077,2006,pop2006,59064,4.771322855,IL,1.60E-07,1,1,3.70E+11,38.42780899,2006,137.0187514,27.98042629,2.646179832,0.204208738
2239,51,17077,2008,pop2008,58151,4.764557188,IL,1.60E-07,0,0,3.64E+11,38.40533393,2008,137.0187514,27.98042629,2.646179832,0.204208738
2240,51,17077,2009,pop2009,58103,4.764198557,IL,1.60E-07,1,1,3.64E+11,38.40414258,2009,137.0187514,27.98042629,2.646179832,0.204208738
2241,51,17077,2010,pop2010,60356,4.78072045,IL,1.60E-07,0,0,3.78E+11,38.45902713,2010,137.0187514,27.98042629,2.646179832,0.204208738
2242,51,17077,2011,pop2011,60264,4.780057954,IL,1.60E-07,0,0,3.77E+11,38.45682636,2011,137.0187514,27.98042629,2.646179832,0.204208738
2243,51,17077,2012,pop2012,60071,4.778664862,IL,1.60E-07,2,2,3.76E+11,38.45219861,2012,137.0187514,27.98042629,2.646179832,0.204208738
2244,51,17077,2013,pop2013,60071,4.778664862,IL,1.60E-07,0,0,3.76E+11,38.45219861,2013,137.0187514,27.98042629,2.646179832,0.204208738
2245,52,17145,1970,pop1970,19757,4.295721,IL,1.19E-07,0,0,1.65E+11,37.26759887,1970,139.5993604,12.63547026,2.186505548,0.090512379
2246,52,17145,1971,pop1971,20200,4.305351369,IL,1.19E-07,0,0,1.69E+11,37.29959027,1971,139.5993604,12.63547026,2.186505548,0.090512379
2247,52,17145,1972,pop1972,20300,4.307496038,IL,1.19E-07,0,0,1.70E+11,37.3067147,1972,139.5993604,12.63547026,2.186505548,0.090512379
2248,52,17145,1973,pop1973,20400,4.309630167,IL,1.19E-07,1,1,1.71E+11,37.31380413,1973,139.5993604,12.63547026,2.186505548,0.090512379
2249,52,17145,1974,pop1974,20500,4.311753861,IL,1.19E-07,0,0,1.72E+11,37.32085889,1974,139.5993604,12.63547026,2.186505548,0.090512379
2250,52,17145,1975,pop1975,20900,4.320146286,IL,1.19E-07,0,0,1.75E+11,37.34873792,1975,139.5993604,12.63547026,2.186505548,0.090512379
2251,52,17145,1976,pop1976,21200,4.326335861,IL,1.19E-07,0,0,1.78E+11,37.36929924,1976,139.5993604,12.63547026,2.186505548,0.090512379
2252,52,17145,1977,pop1977,21400,4.330413773,IL,1.19E-07,0,0,1.79E+11,37.38284577,1977,139.5993604,12.63547026,2.186505548,0.090512379
2253,52,17145,1978,pop1978,21800,4.338456494,IL,1.19E-07,0,0,1.83E+11,37.40956311,1978,139.5993604,12.63547026,2.186505548,0.090512379
2254,52,17145,1979,pop1979,21700,4.336459734,IL,1.19E-07,0,0,1.82E+11,37.40293002,1979,139.5993604,12.63547026,2.186505548,0.090512379
2255,52,17145,1980,pop1980,21714,4.336739833,IL,1.19E-07,0,0,1.82E+11,37.40386049,1980,139.5993604,12.63547026,2.186505548,0.090512379
2256,52,17145,1981,pop1981,22080,4.343999069,IL,1.19E-07,0,0,1.85E+11,37.42797515,1981,139.5993604,12.63547026,2.186505548,0.090512379
2257,52,17145,1982,pop1982,21977,4.341968408,IL,1.19E-07,1,1,1.84E+11,37.42122944,1982,139.5993604,12.63547026,2.186505548,0.090512379
2258,52,17145,1983,pop1983,22176,4.345883213,IL,1.19E-07,0,0,1.86E+11,37.43423414,1983,139.5993604,12.63547026,2.186505548,0.090512379
2259,52,17145,1984,pop1984,22258,4.347486138,IL,1.19E-07,0,0,1.86E+11,37.43955894,1984,139.5993604,12.63547026,2.186505548,0.090512379
2260,52,17145,1985,pop1985,22219,4.346724509,IL,1.19E-07,0,0,1.86E+11,37.43702886,1985,139.5993604,12.63547026,2.186505548,0.090512379
2261,52,17145,1986,pop1986,22093,4.344254693,IL,1.19E-07,0,0,1.85E+11,37.42882431,1986,139.5993604,12.63547026,2.186505548,0.090512379
2262,52,17145,1987,pop1987,21907,4.340582908,IL,1.19E-07,0,0,1.83E+11,37.41662691,1987,139.5993604,12.63547026,2.186505548,0.090512379
2263,52,17145,1988,pop1988,21536,4.333165043,IL,1.19E-07,0,0,1.80E+11,37.39198529,1988,139.5993604,12.63547026,2.186505548,0.090512379
2264,52,17145,1989,pop1989,21462,4.331670191,IL,1.19E-07,0,0,1.80E+11,37.3870195,1989,139.5993604,12.63547026,2.186505548,0.090512379
2266,52,17145,1990,pop1990,21418,4.330778914,IL,1.19E-07,0,0,1.79E+11,37.38405874,1990,139.5993604,12.63547026,2.186505548,0.090512379
2267,52,17145,1991,pop1991,21378,4.329967073,IL,1.19E-07,0,0,1.79E+11,37.38136187,1991,139.5993604,12.63547026,2.186505548,0.090512379
2268,52,17145,1992,pop1992,21307,4.328522306,IL,1.19E-07,0,0,1.78E+11,37.37656245,1992,139.5993604,12.63547026,2.186505548,0.090512379
2269,52,17145,1993,pop1993,21405,4.330515232,IL,1.19E-07,0,0,1.79E+11,37.38318281,1993,139.5993604,12.63547026,2.186505548,0.090512379
2270,52,17145,1994,pop1994,21312,4.328624207,IL,1.19E-07,0,0,1.78E+11,37.37690096,1994,139.5993604,12.63547026,2.186505548,0.090512379
2271,52,17145,1995,pop1995,21301,4.328399992,IL,1.19E-07,0,0,1.78E+11,37.37615614,1995,139.5993604,12.63547026,2.186505548,0.090512379
2272,52,17145,1996,pop1996,21439,4.331204524,IL,1.19E-07,1,1,1.80E+11,37.38547259,1996,139.5993604,12.63547026,2.186505548,0.090512379
2273,52,17145,1997,pop1997,21355,4.329499576,IL,1.19E-07,0,0,1.79E+11,37.37980887,1997,139.5993604,12.63547026,2.186505548,0.090512379
2274,52,17145,1998,pop1998,21261,4.327583687,IL,1.19E-07,0,0,1.78E+11,37.37344443,1998,139.5993604,12.63547026,2.186505548,0.090512379
2275,52,17145,1999,pop1999,21330,4.328990855,IL,1.19E-07,0,0,1.79E+11,37.37811894,1999,139.5993604,12.63547026,2.186505548,0.090512379
2276,52,17145,2000,pop2000,23061,4.362878136,IL,1.19E-07,0,0,1.93E+11,37.49069005,2000,139.5993604,12.63547026,2.186505548,0.090512379
2277,52,17145,2001,pop2001,23019,4.362086453,IL,1.19E-07,1,1,1.93E+11,37.48806014,2001,139.5993604,12.63547026,2.186505548,0.090512379
2278,52,17145,2002,pop2002,22719,4.356389212,IL,1.19E-07,0,0,1.90E+11,37.46913431,2002,139.5993604,12.63547026,2.186505548,0.090512379
2279,52,17145,2003,pop2003,22618,4.3544542,IL,1.19E-07,0,0,1.89E+11,37.46270634,2003,139.5993604,12.63547026,2.186505548,0.090512379
2280,52,17145,2004,pop2004,22606,4.354223723,IL,1.19E-07,1,1,1.89E+11,37.46194071,2004,139.5993604,12.63547026,2.186505548,0.090512379
2281,52,17145,2005,pop2005,22569,4.353512317,IL,1.19E-07,0,0,1.89E+11,37.45957747,2005,139.5993604,12.63547026,2.186505548,0.090512379
2282,52,17145,2006,pop2006,22667,4.355394045,IL,1.19E-07,1,1,1.90E+11,37.46582844,2006,139.5993604,12.63547026,2.186505548,0.090512379
2283,52,17145,2008,pop2008,22466,4.351525755,IL,1.19E-07,0,0,1.88E+11,37.45297826,2008,139.5993604,12.63547026,2.186505548,0.090512379
2284,52,17145,2009,pop2009,22424,4.350713085,IL,1.19E-07,1,1,1.88E+11,37.45027863,2009,139.5993604,12.63547026,2.186505548,0.090512379
2285,52,17145,2010,pop2010,22335,4.348985957,IL,1.19E-07,0,0,1.87E+11,37.44454123,2010,139.5993604,12.63547026,2.186505548,0.090512379
2286,52,17145,2011,pop2011,22232,4.346978534,IL,1.19E-07,1,1,1.86E+11,37.43787272,2011,139.5993604,12.63547026,2.186505548,0.090512379
2287,52,17145,2012,pop2012,22058,4.343566132,IL,1.19E-07,0,0,1.85E+11,37.42653696,2012,139.5993604,12.63547026,2.186505548,0.090512379
2288,52,17145,2013,pop2013,22058,4.343566132,IL,1.19E-07,0,0,1.85E+11,37.42653696,2013,139.5993604,12.63547026,2.186505548,0.090512379
2289,53,17149,1970,pop1970,19185,4.282961804,IL,2.31E-07,0,0,83081862449,36.27381451,1970,181.5881643,33.61034877,1.878549384,0.185091076
2290,53,17149,1971,pop1971,19200,4.283301229,IL,2.31E-07,0,0,83146820902,36.27494205,1971,181.5881643,33.61034877,1.878549384,0.185091076
2291,53,17149,1972,pop1972,19500,4.290034611,IL,2.31E-07,0,0,84445989979,36.29730987,1972,181.5881643,33.61034877,1.878549384,0.185091076
2292,53,17149,1973,pop1973,19300,4.285557309,IL,2.31E-07,0,0,83579877261,36.28243659,1973,181.5881643,33.61034877,1.878549384,0.185091076
2293,53,17149,1974,pop1974,19400,4.28780173,IL,2.31E-07,0,0,84012933620,36.28989239,1974,181.5881643,33.61034877,1.878549384,0.185091076
2294,53,17149,1975,pop1975,19600,4.292256071,IL,2.31E-07,0,0,84879046338,36.3046894,1975,181.5881643,33.61034877,1.878549384,0.185091076
2295,53,17149,1976,pop1976,19500,4.290034611,IL,2.31E-07,0,0,84445989979,36.29730987,1976,181.5881643,33.61034877,1.878549384,0.185091076
2296,53,17149,1977,pop1977,19300,4.285557309,IL,2.31E-07,0,0,83579877261,36.28243659,1977,181.5881643,33.61034877,1.878549384,0.185091076
2297,53,17149,1978,pop1978,19100,4.281033367,IL,2.31E-07,0,0,82713764544,36.26740838,1978,181.5881643,33.61034877,1.878549384,0.185091076
2298,53,17149,1979,pop1979,18900,4.276461804,IL,2.31E-07,0,0,81847651826,36.25222198,1979,181.5881643,33.61034877,1.878549384,0.185091076
2299,53,17149,1980,pop1980,18896,4.27636988,IL,2.31E-07,0,0,81830329572,36.25191661,1980,181.5881643,33.61034877,1.878549384,0.185091076
2300,53,17149,1981,pop1981,19121,4.281510601,IL,2.31E-07,0,0,82804706379,36.26899372,1981,181.5881643,33.61034877,1.878549384,0.185091076
